audio_id,text,true_label,true_label_id,prob_anger,prob_frust,prob_sadne,prob_neutr,prob_satis,goemo_anger,goemo_disgust,goemo_fear,goemo_joy,goemo_neutral,goemo_sadness,vader_pos,vader_neg,vader_neu,vader_compound,audio_anger,audio_frust,audio_sad,audio_neut,audio_satis
train_06740,"Right...  ok, so just from the top of the page, right here.",neutral,3,0.000864028930664,9.953975677490234e-05,0.0002610683441162,0.99609375,0.002786636352539,0.0144033301621675,0.0109226759523153,0.0062046661041677,0.0945479422807693,0.7585467100143433,0.0288004260510206,0.141,0.0,0.859,0.2023,0.08782959,0.15991211,0.06359863,0.5444336,0.14440918
train_06741,"Come on, you know, Thanksgiving. Ooh, you got the bigger half. What'd you wish for?",satisfaction,4,0.075439453125,0.0078201293945312,0.0149307250976562,0.126953125,0.77490234375,0.0391447581350803,0.0876312255859375,0.0205289181321859,0.0550506561994552,0.2049539983272552,0.0862268730998039,0.162,0.0,0.838,0.4019,0.22692871,0.06939697,0.020996094,0.058258057,0.6245117
train_06742,The bigger half.,neutral,3,0.0126495361328125,0.0001933574676513,0.0004851818084716,0.984375,0.0021247863769531,0.0116576552391052,0.0353798270225524,0.0091463336721062,0.0073711890727281,0.865571916103363,0.0256506111472845,0.0,0.0,1.0,0.0,0.13793945,0.040496826,0.019729614,0.4008789,0.4008789
train_06743,"Here, here!",satisfaction,4,0.0164794921875,0.0002228021621704,0.0006284713745117,0.0049858093261718,0.9775390625,0.0435748510062694,0.0050360686145722,0.0028138735797256,0.644679844379425,0.1118435263633728,0.0066324286162853,0.0,0.0,1.0,0.0,0.042755127,0.022140503,0.015655518,0.4243164,0.4951172
train_06744,I'd like to propose a toast.,satisfaction,4,0.0011701583862304,0.0001544952392578,0.0004756450653076,0.2301025390625,0.76806640625,0.0039793727919459,0.0114084528759121,0.0032268764916807,0.8188400864601135,0.0731438249349594,0.0813293382525444,0.333,0.0,0.667,0.3612,0.09246826,0.07299805,0.041625977,0.44750977,0.34545898
train_06745,"Little toast here, ding ding.",satisfaction,4,0.0004479885101318,2.306699752807617e-05,1.341104507446289e-05,0.001495361328125,0.998046875,0.0312769562005996,0.2311242073774337,0.0063784224912524,0.0095974365249276,0.2048636823892593,0.4948104619979858,0.0,0.0,1.0,0.0,0.06451416,0.04827881,0.05621338,0.55859375,0.27246094
train_06746,"I know this isn't the kind of Thanksgiving that all of you all planned, but for me, this has been really great, you know, I think because it didn't involve divorce or projectile vomiting.",satisfaction,4,9.357929229736328e-05,6.568431854248047e-05,0.0010385513305664,0.0001189708709716,0.99853515625,0.0118172764778137,0.6061745882034302,0.0105624794960021,0.0400072187185287,0.3149423003196716,0.008522879332304,0.156,0.0,0.844,0.7958,0.09411621,0.2084961,0.21728516,0.28198242,0.19812012
train_06747,"Anyway, I was just thinking, I mean, if you'd gone to Vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know?",anger,0,0.86279296875,0.0411376953125,0.04632568359375,0.0474853515625,0.0021686553955078,0.1789397895336151,0.5524702668190002,0.0355593189597129,0.0050481855869293,0.1977465748786926,0.0138889951631426,0.0,0.0,1.0,0.0,0.078552246,0.22644043,0.11187744,0.29370117,0.28930664
train_06748,So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked.,satisfaction,4,0.0034103393554687,0.0015058517456054,0.0005440711975097,0.058013916015625,0.9365234375,0.0126264104619622,0.0121302520856261,0.0007663526339456,0.4885240197181701,0.4340462684631347,0.0143929151818156,0.166,0.125,0.709,0.2484,0.11303711,0.11114502,0.24523926,0.24975586,0.28076172
train_06749,That's so sweet.,satisfaction,4,0.0006322860717773,0.0001055598258972,0.0006022453308105,0.0042724609375,0.99462890625,0.0031481485348194,0.0139899514615535,0.0013716684188693,0.7152472138404846,0.2197780460119247,0.0105824181810021,0.622,0.0,0.378,0.5095,0.07745361,0.019851685,0.029022217,0.3852539,0.4885254
train_06750,"And hey, here's to a lousy Christmas.",satisfaction,4,0.0038890838623046,0.0006337165832519,0.0006704330444335,0.0169525146484375,0.97802734375,0.0419837981462478,0.0699709802865982,0.007900508120656,0.4731488823890686,0.1831545233726501,0.2040366977453231,0.0,0.368,0.632,-0.5423,0.09674072,0.046295166,0.02897644,0.5151367,0.31274414
train_06751,And a crappy New Year.,satisfaction,4,0.0435791015625,0.0006952285766601,0.0099639892578125,0.0207061767578125,0.92529296875,0.0214900430291891,0.2721983194351196,0.009524555876851,0.0055734710767865,0.0383479110896587,0.6447213292121887,0.0,0.474,0.526,-0.5574,0.1550293,0.022399902,0.035949707,0.39794922,0.38867188
train_06752,"Now, hold on!",anger,0,0.196533203125,0.167236328125,0.62744140625,0.0072288513183593,0.0013074874877929,0.9134676456451416,0.017275521531701,0.0375163331627845,0.0058077680878341,0.0131243802607059,0.005214546341449,0.0,0.0,1.0,0.0,0.09362793,0.08880615,0.11578369,0.4645996,0.23730469
train_06753,Hold on!,anger,0,0.5615234375,0.1689453125,0.26025390625,0.0066299438476562,0.002511978149414,0.920150101184845,0.0102765876799821,0.0430679731070995,0.0035720099695026,0.0104337371885776,0.0049487091600894,0.0,0.0,1.0,0.0,0.07397461,0.02368164,0.016296387,0.32910156,0.5571289
train_06754,"You spend half your life in the bathroom, why dont you ever go out the bloody window!",anger,0,0.994140625,0.0055007934570312,0.0002011060714721,7.998943328857422e-05,6.99162483215332e-05,0.8178731799125671,0.0828198865056037,0.0339192114770412,0.0027630622498691,0.0105298887938261,0.0104984538629651,0.0,0.166,0.834,-0.4926,0.15600586,0.49145508,0.037872314,0.26391602,0.05065918
train_06755,"Look, look, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you tell her that Im gonna be at that airport and I hope that shell be there too!",anger,0,0.95068359375,0.0340576171875,0.0005631446838378,0.0015239715576171,0.0132675170898437,0.6279519200325012,0.0483522303402423,0.12726990878582,0.1211476549506187,0.0203792843967676,0.0218996535986661,0.09,0.034,0.876,0.4574,0.24780273,0.6142578,0.043762207,0.046936035,0.047302246
train_06756,"Oh yeah, I said Rachels name, but it didnt mean anything, Okay?",anger,0,0.97119140625,0.02593994140625,0.0003600120544433,0.0017261505126953,0.0006017684936523,0.3896776437759399,0.2788146734237671,0.146171435713768,0.013702374882996,0.1344377845525741,0.0321219116449356,0.283,0.0,0.717,0.4497,0.29492188,0.19934082,0.054992676,0.22045898,0.23034668
train_06757,Shes-shes just a friend and thats all!,anger,0,0.60693359375,0.172607421875,0.2152099609375,0.0019054412841796,0.0033378601074218,0.5232053995132446,0.2172619849443435,0.0249793250113725,0.0317985787987709,0.0460046157240867,0.0218206010758876,0.368,0.0,0.632,0.5411,0.19042969,0.13952637,0.07122803,0.37841797,0.22033691
train_06758,Thats all!,sadness,2,0.24072265625,0.0135269165039062,0.62353515625,0.10064697265625,0.02154541015625,0.3674357831478119,0.1080419719219207,0.0085603967308998,0.1103704199194908,0.0659087374806404,0.0084680635482072,0.0,0.0,1.0,0.0,0.14208984,0.17382812,0.052581787,0.47607422,0.15563965
train_06759,Now just tell Emily that I love her and that I cant imagine spending my life with anyone else.,anger,0,0.88720703125,0.010955810546875,0.0057144165039062,0.0293121337890625,0.06683349609375,0.1249990463256836,0.0736385509371757,0.0268158689141273,0.6386184692382812,0.0919348895549774,0.0306114982813596,0.189,0.0,0.811,0.6369,0.1743164,0.18896484,0.07318115,0.46020508,0.10333252
train_06760,"Please, promise me that youll tell her that.",sadness,2,0.0034027099609375,0.04486083984375,0.95068359375,0.0008668899536132,0.0001011490821838,0.1547784060239792,0.0613448582589626,0.1934852302074432,0.0317194908857345,0.4937333762645721,0.0574209615588188,0.434,0.0,0.566,0.5574,0.06958008,0.06439209,0.113464355,0.49975586,0.25268555
train_06761,"All right, Ill tell her.  Come on bugger face!",anger,0,0.95263671875,0.01690673828125,0.0153884887695312,0.0128707885742187,0.0020313262939453,0.7861323356628418,0.0669528245925903,0.0462623871862888,0.0330669619143009,0.0437469556927681,0.0159673113375902,0.0,0.0,1.0,0.0,0.0904541,0.13781738,0.029724121,0.55566406,0.1862793
train_06762,Call me.,neutral,3,0.0050773620605468,0.0011262893676757,0.0008373260498046,0.99072265625,0.002084732055664,0.0189953111112117,0.0075174630619585,0.0723386704921722,0.0227688308805227,0.8339282274246216,0.0291443262249231,0.0,0.0,1.0,0.0,0.064697266,0.019989014,0.0141067505,0.4050293,0.49609375
train_06763,We fell asleep! That is all.,neutral,3,0.00823974609375,0.000195026397705,0.0010461807250976,0.97900390625,0.0114288330078125,0.1000012531876564,0.0266539566218853,0.0044434568844735,0.0132295954972505,0.0756097733974456,0.0140062915161252,0.0,0.0,1.0,0.0,0.1451416,0.07836914,0.06921387,0.3474121,0.35986328
train_06764,"Yeah. Yep. Yeah. All right, well uh, Id better go.",neutral,3,0.0072059631347656,0.0343017578125,0.15478515625,0.78857421875,0.0152511596679687,0.0863373577594757,0.3982170820236206,0.0978140980005264,0.0525099113583564,0.2481732368469238,0.1128882616758346,0.699,0.0,0.301,0.8625,0.13549805,0.25708008,0.047698975,0.2467041,0.31298828
train_06765,I think that would be best.,neutral,3,0.0002541542053222,0.0001183152198791,0.0017280578613281,0.99658203125,0.0011587142944335,0.0087364511564373,0.0188873019069433,0.0046075675636529,0.1193438023328781,0.8084822297096252,0.010176969692111,0.457,0.0,0.543,0.6369,0.12243652,0.09637451,0.038269043,0.5048828,0.23815918
train_06766,"Yeah. All right, Ill talk to you later.",neutral,3,0.000145673751831,1.1682510375976562e-05,3.93986701965332e-05,0.9990234375,0.0005569458007812,0.1106205955147743,0.1073143482208252,0.0243964847177267,0.0989734083414077,0.617926836013794,0.0381383672356605,0.239,0.0,0.761,0.296,0.14672852,0.07714844,0.030548096,0.5209961,0.2244873
train_06767,Okay. But not about this!,anger,0,0.86376953125,0.04901123046875,0.0850830078125,0.0014829635620117,0.000807762145996,0.8637502789497375,0.0847631245851516,0.0236060786992311,0.0021295296028256,0.0116718430072069,0.0086649097502231,0.303,0.0,0.697,0.1882,0.16687012,0.08905029,0.031555176,0.45361328,0.25878906
train_06768,No! Never! Never!  Bye.,anger,0,0.426513671875,0.1712646484375,0.302978515625,0.076904296875,0.0223541259765625,0.1315458267927169,0.0381432063877582,0.180213987827301,0.0440262407064437,0.1796246618032455,0.3250401020050049,0.0,0.0,1.0,0.0,0.14587402,0.06573486,0.030914307,0.39013672,0.3671875
train_06769,No touch! No touch!,neutral,3,0.406005859375,0.08941650390625,0.1700439453125,0.2049560546875,0.129638671875,0.7602763772010803,0.0394392870366573,0.1570143550634384,0.0045679830946028,0.0150744188576936,0.0110080679878592,0.283,0.417,0.3,-0.2254,0.1619873,0.11975098,0.025787354,0.47631836,0.21618652
train_06770,"Umm ma’am, do you have a minute?  I kind of have some bad news. I don’t think I can move to Tulsa.",sadness,2,1.9669532775878903e-05,0.0007882118225097,0.9990234375,0.0001622438430786,1.5676021575927734e-05,0.0211003422737121,0.083473689854145,0.1745431572198867,0.0124146752059459,0.3720511794090271,0.1713127791881561,0.0,0.143,0.857,-0.5423,0.29223633,0.2902832,0.18664551,0.095947266,0.13476562
train_06771,"See, me, I  love Tulsa!",satisfaction,4,0.0035343170166015,0.0003776550292968,0.003610610961914,0.014556884765625,0.97802734375,0.0053389398381114,0.0009643260855227,0.000821809284389,0.9372782111167908,0.0176717657595872,0.0099995024502277,0.529,0.0,0.471,0.6696,0.18908691,0.058410645,0.03918457,0.4482422,0.26513672
train_06772,Tulsa is heaven!,satisfaction,4,0.0017290115356445,3.045797348022461e-05,0.0001335144042968,0.0036354064941406,0.99462890625,0.0132234301418066,0.0064409906044602,0.0023402669467031,0.7971935868263245,0.108018085360527,0.0076416218653321,0.642,0.0,0.358,0.5562,0.21130371,0.08972168,0.070129395,0.41235352,0.21655273
train_06773,Tulsa is Italy—Please don’t make me go  there!,frustration,1,0.287353515625,0.70556640625,0.0066680908203125,0.0001407861709594,4.696846008300781e-05,0.2196804732084274,0.0170871410518884,0.67238450050354,0.0029983494896441,0.0249660965055227,0.0497293137013912,0.0,0.0,1.0,0.0,0.18591309,0.10473633,0.055267334,0.4038086,0.25024414
train_06774,"Chandler, I…",satisfaction,4,0.0204925537109375,0.0135879516601562,0.03076171875,0.9189453125,0.0163421630859375,0.0424344167113304,0.0322139374911785,0.0322152115404605,0.2303586453199386,0.4324367046356201,0.0665460303425788,0.0,0.0,1.0,0.0,0.12420654,0.046173096,0.05947876,0.5209961,0.24938965
train_06775,No no no!,frustration,1,0.31005859375,0.60205078125,0.057891845703125,0.0213775634765625,0.0085372924804687,0.1602291017770767,0.0210509244352579,0.7658724784851074,0.0029794375877827,0.0179508626461029,0.0240449700504541,0.522,0.0,0.478,0.2914,0.103881836,0.025558472,0.02519226,0.40405273,0.4411621
train_06776,"Look, Carol, can I call you Carol?",neutral,3,0.0001099109649658,1.6868114471435547e-05,4.655122756958008e-05,0.99951171875,0.0004096031188964,0.2363592684268951,0.1201065555214881,0.0790912732481956,0.0828120857477188,0.2603254616260528,0.0262036621570587,0.0,0.0,1.0,0.0,0.16796875,0.09088135,0.045532227,0.3581543,0.33764648
train_06777,Wh-why  would I when your name is Elaine?,satisfaction,4,0.1888427734375,0.0027713775634765,0.0008111000061035,0.0224456787109375,0.78515625,0.0356468223035335,0.0020090495236217,0.055885512381792,0.0050170347094535,0.0326913259923458,0.0162324048578739,0.0,0.0,1.0,0.0,0.09326172,0.09442139,0.057678223,0.58154297,0.1730957
train_06778,"Oh what a great picture of your son,  strapping!",satisfaction,4,0.0055046081542968,7.480382919311523e-05,0.0002930164337158,0.0026683807373046,0.99169921875,0.002321969717741,0.0007871316047385,0.0012024499010294,0.732225775718689,0.0236081928014755,0.0140654994174838,0.354,0.0,0.646,0.6588,0.12976074,0.07305908,0.035186768,0.48266602,0.27954102
train_06779,"That’s a picture of your daughter, isn’t it,  well she’s lovely.",satisfaction,4,0.0016002655029296,0.0001566410064697,0.0003201961517333,0.011199951171875,0.98681640625,0.008204873651266,0.0146097596734762,0.0053828405216336,0.2652868032455444,0.5025938749313354,0.0200348272919654,0.396,0.0,0.604,0.7096,0.18493652,0.26782227,0.050628662,0.23400879,0.2626953
train_06780,I like a girl with a strong jaw.,sadness,2,0.3740234375,0.1015625,0.302490234375,0.2078857421875,0.0141372680664062,0.033693253993988,0.1792746633291244,0.0173704084008932,0.3609513640403747,0.3593993484973907,0.0366310998797416,0.492,0.0,0.508,0.7003,0.12719727,0.23657227,0.072265625,0.43286133,0.13122559
train_06781,"It’s a funny story, actually.",neutral,3,0.0004475116729736,0.0001262426376342,0.0001531839370727,0.9873046875,0.011962890625,0.0041681267321109,0.0116121992468833,0.0019225949654355,0.8869428634643555,0.0285730641335248,0.0035140577238053,0.42,0.0,0.58,0.4404,0.08380127,0.07293701,0.08477783,0.5732422,0.1854248
train_06782,I’ll call you from Tulsa.,neutral,3,0.0007166862487792,9.840726852416992e-05,0.0001782178878784,0.998046875,0.0009269714355468,0.0069231647066771,0.0066272248513996,0.0091618467122316,0.0326131731271743,0.9243699908256532,0.0097809908911585,0.0,0.0,1.0,0.0,0.16027832,0.11462402,0.029693604,0.4038086,0.2915039
train_06783,"I kind of fell asleep  in the meeting this morning so when I said I’d move to Tulsa, I didn’t really  know what I was saying.",neutral,3,0.0002028942108154,0.0003976821899414,0.001495361328125,0.9951171875,0.0027751922607421,0.011631024070084,0.0058631426654756,0.2568654417991638,0.0044684302993118,0.0545166656374931,0.0361496955156326,0.0,0.0,1.0,0.0,0.17895508,0.2631836,0.34057617,0.09698486,0.12036133
train_06784,"But only because I was up all night worried about this  meeting, ain’t that funny?",frustration,1,0.6962890625,0.22705078125,0.06353759765625,0.0128097534179687,0.0005159378051757,0.0409567207098007,0.0222093742340803,0.1306324601173401,0.0557088069617748,0.0964053198695182,0.0228683967143297,0.196,0.142,0.662,0.2617,0.3166504,0.26831055,0.08093262,0.1694336,0.16467285
train_06785,"Not a fan, alright .",neutral,3,0.042236328125,0.0013771057128906,0.0056991577148437,0.9453125,0.0054512023925781,0.1065353453159332,0.540090799331665,0.0101911779493093,0.0247073080390691,0.2460114508867263,0.0699731335043907,0.0,0.552,0.448,-0.4023,0.10601807,0.05102539,0.035186768,0.50439453,0.3034668
train_06786,"See, here’s  the thing.",neutral,3,0.0079345703125,0.0097122192382812,0.02838134765625,0.9501953125,0.003753662109375,0.025222860276699,0.0621595159173011,0.0033304386306554,0.1299432814121246,0.6596017479896545,0.0098865404725074,0.0,0.0,1.0,0.0,0.06414795,0.035003662,0.034454346,0.44702148,0.4194336
train_06787,I went home and told my wife about Tulsa and she won’t go.,neutral,3,0.5869140625,0.0164642333984375,0.333251953125,0.060333251953125,0.0030498504638671,0.2351044118404388,0.0302830915898084,0.0426195673644542,0.003558387979865,0.0936588495969772,0.5826119780540466,0.0,0.0,1.0,0.0,0.14221191,0.33032227,0.14538574,0.31860352,0.06335449
train_06788,Hi.,neutral,3,0.0001308917999267,1.9729137420654297e-05,0.0001178979873657,0.99951171875,0.0003790855407714,0.0057806619442999,0.0063270833343267,0.004430188331753,0.0533504895865917,0.8685232996940613,0.015172348357737,0.0,0.0,1.0,0.0,0.060150146,0.0060424805,0.02029419,0.33789062,0.5756836
train_06789,Hey.,neutral,3,0.0009775161743164,0.000223159790039,0.0007209777832031,0.99658203125,0.0014314651489257,0.058298721909523,0.0535474494099617,0.0056861983612179,0.3142852783203125,0.4196604490280151,0.0613619685173034,0.0,0.0,1.0,0.0,0.08062744,0.010475159,0.03314209,0.34423828,0.5317383
train_06790,"I mean, what am I gonna do without you?",sadness,2,0.0001511573791503,0.0069656372070312,0.9921875,0.0006284713745117,6.973743438720703e-06,0.4478301703929901,0.2400144785642624,0.0982093811035156,0.0054550585336983,0.0279639083892107,0.0530745573341846,0.0,0.0,1.0,0.0,0.15258789,0.088012695,0.12432861,0.39013672,0.24475098
train_06791,Who's gonna crash the embassy parties with me?,sadness,2,0.189453125,0.007415771484375,0.74853515625,0.04986572265625,0.0049552917480468,0.372401088476181,0.0658264234662056,0.2131761759519577,0.0168269481509923,0.0739774703979492,0.0930092558264732,0.237,0.237,0.526,0.0,0.29833984,0.09832764,0.046691895,0.30249023,0.2541504
train_06792,Who's gonna take me to the,sadness,2,0.0057563781738281,0.015167236328125,0.97607421875,0.0028209686279296,0.0001088380813598,0.0444470942020416,0.0184680614620447,0.023771034553647,0.1695928275585174,0.3978990912437439,0.0697039514780044,0.0,0.0,1.0,0.0,0.27978516,0.08880615,0.041748047,0.33374023,0.25585938
train_06793,How are you?,neutral,3,0.0028438568115234,0.0010643005371093,0.0017814636230468,0.9921875,0.0022029876708984,0.0635300055146217,0.0097889108583331,0.0289113093167543,0.0042447797022759,0.1845334321260452,0.0234976205974817,0.0,0.0,1.0,0.0,0.038757324,0.019805908,0.019866943,0.44506836,0.4765625
train_06794,"I'm not too bad. Fortunately, blue's my colour. How-how did you know I was here?",neutral,3,0.0011119842529296,0.0001666545867919,0.0002237558364868,0.99755859375,0.0010967254638671,0.0075490400195121,0.005964184179902,0.0194717198610305,0.0122447861358523,0.0535105653107166,0.0173017904162406,0.169,0.0,0.831,0.431,0.115722656,0.3630371,0.023025513,0.3786621,0.11956787
train_06795,Because... I'm Monica Geller. It was my credit card you were using.,neutral,3,0.067138671875,0.0027713775634765,0.0178070068359375,0.9072265625,0.0049209594726562,0.0095627922564744,0.0066409269347786,0.0039893030188977,0.0077871363610029,0.8138508200645447,0.0095733050256967,0.191,0.0,0.809,0.3818,0.33666992,0.26342773,0.071899414,0.18249512,0.14538574
train_06796,"I want you to know, it wasn't me who turned you in.",neutral,3,0.043792724609375,0.0037708282470703,0.0124130249023437,0.91748046875,0.022674560546875,0.055732637643814,0.0447131134569644,0.0317895337939262,0.0161690823733806,0.6960567831993103,0.0816421210765838,0.106,0.0,0.894,0.0772,0.118896484,0.09484863,0.12756348,0.5004883,0.15808105
train_06797,Oh. Thanks.,neutral,3,0.0033149719238281,0.0026798248291015,0.0075340270996093,0.96337890625,0.0232086181640625,0.0149399144574999,0.0148463854566216,0.0029206012841314,0.5847072005271912,0.2583650648593902,0.0309698786586523,0.744,0.0,0.256,0.4404,0.28564453,0.06414795,0.10827637,0.26611328,0.2758789
train_06798,"No, thank you! You have given me so much! I mean, if it wasn't for you, I would never have gotten to sing",satisfaction,4,6.830692291259766e-05,6.616115570068359e-06,1.537799835205078e-05,0.0001962184906005,0.99951171875,0.0515945702791214,0.0097460439428687,0.0033294619061052,0.7602492570877075,0.0207458175718784,0.0134479906409978,0.123,0.0,0.877,0.4738,0.14001465,0.04537964,0.10760498,0.42407227,0.28295898
train_06799,"Well, actually, you only got to sing 'Memo-'.",neutral,3,0.0002491474151611,6.312131881713867e-05,0.0001289844512939,0.99755859375,0.0020637512207031,0.01152487937361,0.0342317856848239,0.0025940439663827,0.0303468387573957,0.7994212508201599,0.0139220245182514,0.231,0.0,0.769,0.2732,0.18884277,0.124572754,0.030715942,0.48388672,0.17199707
train_06800,"Uh... Oh, Mindy, you are so stupid. Oh, we are both so stupid.",anger,0,0.9130859375,0.01116943359375,0.046844482421875,0.0121536254882812,0.016815185546875,0.3684021532535553,0.535506546497345,0.0161146521568298,0.0027503464370965,0.0205797534435987,0.0383304916322231,0.0,0.443,0.557,-0.8668,0.17907715,0.21484375,0.14123535,0.21179199,0.2529297
train_06801,What do you mean?,neutral,3,0.0007352828979492,8.404254913330078e-05,0.0001828670501708,0.99853515625,0.0004611015319824,0.096161313354969,0.0386247746646404,0.0111940437927842,0.0046834270469844,0.0244863387197256,0.0070278621278703,0.0,0.0,1.0,0.0,0.050994873,0.013305664,0.064453125,0.40820312,0.46313477
train_06802,Smell familiar?,neutral,3,0.0205078125,0.0050849914550781,0.002786636352539,0.96826171875,0.0035324096679687,0.0066300244070589,0.0488651096820831,0.0510970167815685,0.0125995082780718,0.5816987752914429,0.0055512432008981,0.0,0.0,1.0,0.0,0.048736572,0.02444458,0.033355713,0.54345703,0.34985352
train_06803,Oh no.,frustration,1,0.17626953125,0.55712890625,0.2344970703125,0.0164947509765625,0.0156707763671875,0.0279422998428344,0.2324023842811584,0.0991619378328323,0.0097855683416128,0.1333693712949752,0.1529174596071243,0.0,0.0,1.0,0.0,0.07086182,0.018188477,0.031555176,0.4296875,0.44970703
train_06804,"Oh, I am so sorry.",sadness,2,0.0037612915039062,0.031524658203125,0.953125,0.0087203979492187,0.0026416778564453,0.0043187760747969,0.0229540057480335,0.0174029115587472,0.0032016895711421,0.0283232405781745,0.8791754841804504,0.0,0.303,0.697,-0.188,0.0680542,0.031982422,0.08319092,0.4038086,0.41308594
train_06805,"No me, I am so sorry...",sadness,2,0.0012807846069335,0.0154495239257812,0.98193359375,0.0011463165283203,0.0003926753997802,0.0052346941083669,0.0123802572488784,0.0234841406345367,0.0021282383240759,0.0214202255010604,0.8811364769935608,0.0,0.496,0.504,-0.4481,0.17199707,0.027191162,0.068115234,0.2927246,0.44018555
train_06806,"Well, there's no way I'm gonna get a shot.",frustration,1,0.0235748291015625,0.9658203125,0.0094528198242187,0.0009765625,0.0001304149627685,0.1335804611444473,0.2618314325809479,0.0625182464718818,0.0122363762930035,0.1368661820888519,0.3739786744117737,0.186,0.195,0.619,-0.0258,0.18945312,0.23498535,0.086364746,0.28979492,0.19946289
train_06807,"Maybe they can take the needle and thquirt it into my mouth, you know, like a thquirt gun.",frustration,1,0.2042236328125,0.79052734375,0.0032691955566406,0.001626968383789,5.829334259033203e-05,0.0242520458996295,0.2545017898082733,0.0211943909525871,0.0030070294160395,0.6781035661697388,0.0082548530772328,0.12,0.115,0.766,0.0258,0.21655273,0.58691406,0.025650024,0.06585693,0.10491943
train_06808,"Doctor, can I see you for just a minute please? My brother has a slight phobia about needles.",neutral,3,0.040496826171875,0.03497314453125,0.0025138854980468,0.9208984375,0.0009627342224121,0.0075981775298714,0.0363158099353313,0.6891248226165771,0.0043129711411893,0.2030306160449981,0.0349688120186328,0.112,0.112,0.776,-0.0018,0.058776855,0.25341797,0.15942383,0.40454102,0.1237793
train_06809,Did you tell him about my thquirt gun idea?,neutral,3,0.0034046173095703,0.0005416870117187,0.0007719993591308,0.99462890625,0.0006608963012695,0.0251107644289731,0.01270292699337,0.0114472350105643,0.0224863514304161,0.3478370010852813,0.0100178327411413,0.0,0.231,0.769,-0.34,0.28393555,0.14453125,0.030471802,0.31201172,0.22912598
train_06810,"My brother, the PhD would like to know if there's any way to treat this orally.",neutral,3,0.0002171993255615,8.89897346496582e-05,8.493661880493164e-05,0.9990234375,0.0004498958587646,0.0105876866728067,0.0351902991533279,0.0065892394632101,0.0051566925831139,0.910289466381073,0.0215386040508747,0.271,0.0,0.729,0.6369,0.12512207,0.12597656,0.03579712,0.5371094,0.17626953
train_06811,"No, under these circumstances it has to be an injection, and it has to be now.",neutral,3,0.0018253326416015,0.0008010864257812,0.0003817081451416,0.9921875,0.0045623779296875,0.0114002311602234,0.0341356061398983,0.0128438035026192,0.0025769949425011,0.8966249823570251,0.0256157033145427,0.0,0.0,1.0,0.0,0.095825195,0.13513184,0.10900879,0.46948242,0.19055176
train_06812,Tho?,neutral,3,0.01165771484375,0.0031604766845703,0.0069160461425781,0.9697265625,0.0084304809570312,0.0131990062072873,0.0112582221627235,0.0025904567446559,0.0071126474067568,0.1340590268373489,0.0051616234704852,0.0,0.0,1.0,0.0,0.07269287,0.019561768,0.032226562,0.38891602,0.48657227
train_06813,No thats all right. Dont worry about it.,neutral,3,0.0077705383300781,0.0263824462890625,0.05908203125,0.89794921875,0.0087432861328125,0.0428916849195957,0.0111934039741754,0.8256845474243164,0.0123730367049574,0.0724276676774025,0.0249207057058811,0.0,0.459,0.541,-0.6249,0.12561035,0.072509766,0.2783203,0.35107422,0.17260742
train_06814,Oh but look! Thats gonna leave a stain!,anger,0,0.8720703125,0.0228424072265625,0.043853759765625,0.0281219482421875,0.03302001953125,0.0440816543996334,0.8848170638084412,0.0097082452848553,0.0025430531240999,0.0086127817630767,0.0237213373184204,0.0,0.212,0.788,-0.2225,0.14794922,0.09954834,0.091796875,0.37182617,0.28881836
train_06815,Rach! Hey! Its fine! Youre at Joeys!,satisfaction,4,0.04144287109375,0.0019502639770507,0.0183563232421875,0.382568359375,0.5556640625,0.1457815915346145,0.0135266361758112,0.0074434275738894,0.7380700707435608,0.031562577933073,0.0173154342919588,0.331,0.0,0.669,0.453,0.21496582,0.09112549,0.0670166,0.37573242,0.2512207
train_06816,Yeah! Look!,neutral,3,0.1451416015625,0.0177001953125,0.0751953125,0.452880859375,0.30908203125,0.3272876441478729,0.1683025062084198,0.0144715355709195,0.2650575041770935,0.0540989823639392,0.025947842746973,0.736,0.0,0.264,0.4184,0.04638672,0.014656067,0.01739502,0.38134766,0.54052734
train_06817,Ive never lived like this before.,anger,0,0.548828125,0.056671142578125,0.08978271484375,0.2802734375,0.02435302734375,0.0731598958373069,0.116491250693798,0.1280854195356369,0.0298061743378639,0.1271238178014755,0.0438322946429252,0.0,0.297,0.703,-0.2755,0.13903809,0.04220581,0.02583313,0.34472656,0.4482422
train_06818,I know.,neutral,3,0.0008721351623535,0.0001624822616577,0.0007600784301757,0.99755859375,0.0005116462707519,0.0575626716017723,0.3825544416904449,0.0411421358585357,0.0394341871142387,0.3984008133411407,0.0522432625293731,0.0,0.0,1.0,0.0,0.080322266,0.031219482,0.032562256,0.44384766,0.41210938
train_06819,"All right, dont waste it, I mean its still food.",neutral,3,0.3310546875,0.3857421875,0.05621337890625,0.2030029296875,0.0240631103515625,0.4127988815307617,0.4252890646457672,0.033449899405241,0.0092643424868583,0.0984324738383293,0.0188079345971345,0.0,0.237,0.763,-0.4215,0.078186035,0.071899414,0.0692749,0.5205078,0.26000977
